match,result,turned_cards,number_of_battles
1659,B,17,4
1660,B,17,4
1661,B,17,4
1662,B,17,4
1663,B,17,4
1664,B,17,4
1665,B,17,5
1666,B,17,5
1667,B,17,5
1668,B,16,4
1669,B,16,4
1670,B,16,4
1671,B,16,4
1672,B,16,4
1673,B,16,4
1674,B,16,4
1675,B,16,4
1676,B,16,4
1677,B,16,4
1678,B,16,4
1679,B,16,4
1680,B,15,3
1681,B,15,3
1682,B,15,3
1683,B,15,3
1684,B,15,3
1685,B,15,3
1686,B,15,3
1687,B,15,3
1688,B,15,3
1689,B,15,3
1690,B,15,3
1691,B,15,3
1692,B,15,3
1693,B,15,3
1694,B,15,3
1695,B,15,3
1696,B,15,3
1697,B,15,3
1698,B,15,3
1699,B,15,3
1700,B,15,3
1701,B,15,3
1702,B,15,3
1703,B,15,3
1704,B,15,3
1705,B,15,3
1706,B,15,3
1707,B,15,3
1708,B,15,3
1709,B,15,3
1710,B,16,2
1711,B,16,2
1712,B,16,2
1713,B,16,2
1714,B,16,2
1715,B,16,2
1716,B,16,2
1717,B,16,2
1718,B,16,2
1719,B,16,2
1720,B,16,2
1721,B,16,2
1722,B,16,3
1723,B,16,3
1724,B,16,3
1725,B,16,3
1726,B,16,3
1727,B,16,3
1728,B,16,3
1729,B,16,3
1730,B,16,3
1731,B,16,3
1732,B,16,3
1733,B,16,3
1734,B,16,3
1735,B,16,3
1736,B,16,3
1737,B,16,3
1738,B,16,3
1739,B,16,3
1740,B,16,3
1741,B,16,3
1742,B,16,3
1743,B,16,3
1744,B,16,3
1745,B,16,3
1746,B,16,3
1747,B,16,3
1748,B,16,3
1749,B,16,3
1750,B,16,3
1751,B,16,3
1752,B,16,3
1753,B,16,3
1754,B,16,3
1755,B,16,3
1756,B,16,3
1757,B,16,3
1758,B,16,3
1759,B,16,3
1760,B,16,3
1761,B,16,3
1762,B,16,3
1763,B,16,3
1764,B,16,3
1765,B,16,3
1766,B,16,3
1767,B,16,3
1768,B,16,3
1769,B,16,3
1770,B,16,3
1771,B,16,3
1772,B,16,3
1773,B,16,3
1774,B,16,3
1775,B,16,3
1776,B,16,3
1777,B,16,3
1778,B,16,3
1779,B,16,3
1780,B,16,3
1781,B,16,3
1782,B,16,3
1783,B,16,3
1784,B,16,3
1785,B,16,3
1786,B,16,3
1787,B,16,3
1788,B,16,3
1789,B,16,3
1790,B,16,3
1791,B,16,3
1792,B,16,3
1793,B,16,3
1794,B,16,4
1795,B,16,4
1796,B,16,4
1797,B,16,4
1798,B,16,4
1799,B,16,4
1800,B,16,4
1801,B,16,4
1802,B,16,4
1803,B,16,4
1804,B,16,4
1805,B,16,4
1806,B,16,4
1807,B,16,4
1808,B,16,4
1809,B,16,4
1810,B,16,4
1811,B,16,4
1812,B,16,4
1813,B,16,4
1814,B,16,4
1815,B,16,4
1816,B,16,4
1817,B,16,4
1818,B,16,4
1819,B,16,4
1820,B,16,4
1821,B,16,4
1822,B,16,4
1823,B,16,4
1824,B,16,4
1825,B,16,4
1826,B,16,4
1827,B,16,4
1828,B,16,4
1829,B,16,4
1830,B,15,3
1831,B,15,3
1832,B,15,3
1833,B,15,3
1834,B,15,3
1835,B,15,3
1836,B,15,3
1837,B,15,3
1838,B,15,3
1839,B,15,3
1840,B,15,3
1841,B,15,3
1842,B,15,3
1843,B,15,3
1844,B,15,3
1845,B,15,3
1846,B,15,3
1847,B,15,3
1848,B,15,3
1849,B,15,3
1850,B,15,3
1851,B,15,3
1852,B,15,3
1853,B,15,3
1854,B,15,3
1855,B,15,3
1856,B,15,3
1857,B,15,3
1858,B,15,3
1859,B,15,3
1860,B,15,3
1861,B,15,3
1862,B,15,3
1863,B,15,3
1864,B,15,3
1865,B,15,3
1866,B,15,3
1867,B,15,3
1868,B,15,3
1869,B,15,3
1870,B,15,3
1871,B,15,3
1872,B,15,3
1873,B,15,3
1874,B,15,3
1875,B,15,3
1876,B,15,3
1877,B,15,3
1878,B,15,3
1879,B,15,3
1880,B,15,3
1881,B,15,3
1882,B,15,3
1883,B,15,3
1884,B,15,3
1885,B,15,3
1886,B,15,3
1887,B,15,3
1888,B,15,3
1889,B,15,3
1890,B,17,3
1891,B,17,3
1892,B,17,3
1893,B,17,3
1894,B,17,3
1895,B,17,3
1896,B,17,3
1897,B,17,3
1898,B,17,3
1899,B,17,3
1900,B,17,3
1901,B,17,3
1902,B,16,2
1903,B,16,2
1904,B,16,2
1905,B,16,2
1906,B,16,2
1907,B,16,2
1908,B,16,2
1909,B,16,2
1910,B,16,2
1911,B,16,2
1912,B,16,2
1913,B,16,2
1914,B,16,2
1915,B,16,2
1916,B,16,2
1917,B,16,2
1918,B,16,2
1919,B,16,2
1920,B,17,3
1921,B,17,3
1922,B,17,3
1923,B,17,3
1924,B,17,3
1925,B,17,3
1926,B,17,3
1927,B,17,3
1928,B,17,3
1929,B,17,3
1930,B,17,3
1931,B,17,3
1932,B,17,3
1933,B,17,3
1934,B,17,3
1935,B,17,4
1936,B,17,4
1937,B,17,4
1938,B,17,4
1939,B,17,4
1940,B,17,4
1941,B,17,4
1942,B,17,4
1943,B,17,4
1944,B,16,3
1945,B,16,3
1946,B,16,3
1947,B,16,3
1948,B,16,3
1949,B,16,3
1950,B,16,3
1951,B,16,3
1952,B,16,3
1953,B,16,3
1954,B,16,3
1955,B,16,3
1956,B,16,3
1957,B,16,3
1958,B,16,3
1959,B,16,3
1960,B,16,3
1961,B,16,3
1962,B,16,3
1963,B,16,3
1964,B,16,3
1965,B,16,3
1966,B,16,3
1967,B,16,3
1968,B,16,3
1969,B,16,3
1970,B,16,3
1971,B,16,3
1972,B,16,3
1973,B,16,3
1974,B,16,3
1975,B,16,3
1976,B,16,3
1977,B,16,3
1978,B,16,3
1979,B,16,3
1980,B,16,2
1981,B,16,2
1982,B,16,2
1983,B,16,2
1984,B,16,2
1985,B,16,2
1986,B,16,2
1987,B,16,2
1988,B,16,2
1989,B,16,2
1990,B,16,2
1991,B,16,2
1992,B,16,3
1993,B,16,3
1994,B,16,3
1995,B,16,3
1996,B,16,3
1997,B,16,3
1998,B,16,3
1999,B,16,3
2000,B,16,3
2001,B,16,3
2002,B,16,3
2003,B,16,3
2004,B,16,3
2005,B,16,3
2006,B,16,3
2007,B,16,3
2008,B,16,3
2009,B,16,3
2010,B,16,3
2011,B,16,3
2012,B,16,3
2013,B,16,3
2014,B,16,3
2015,B,16,3
2016,B,16,3
2017,B,16,3
2018,B,16,3
2019,B,16,3
2020,B,16,3
2021,B,16,3
2022,B,16,3
2023,B,16,3
2024,B,16,3
2025,B,16,3
2026,B,16,3
2027,B,16,3
2028,B,16,3
2029,B,16,3
2030,B,16,3
2031,B,16,3
2032,B,16,3
2033,B,16,3
2034,B,16,3
2035,B,16,3
2036,B,16,3
2037,B,16,3
2038,B,16,3
2039,B,16,3
2040,B,15,2
2041,B,15,2
2042,B,15,2
2043,B,15,2
2044,B,15,2
2045,B,15,2
2046,B,15,2
2047,B,15,2
2048,B,15,2
2049,B,15,2
2050,B,15,2
2051,B,15,2
2052,B,15,2
2053,B,15,2
2054,B,15,2
2055,B,15,2
2056,B,15,2
2057,B,15,2
2058,B,15,2
2059,B,15,2
2060,B,15,2
2061,B,15,2
2062,B,15,2
2063,B,15,2
2064,B,15,2
2065,B,15,2
2066,B,15,2
2067,B,15,2
2068,B,15,2
2069,B,15,2
2070,B,17,3
2071,B,17,3
2072,B,17,3
2073,B,17,3
2074,B,17,3
2075,B,17,3
2076,B,17,3
2077,B,17,3
2078,B,17,3
2079,B,17,3
2080,B,17,3
2081,B,17,3
2082,B,17,3
2083,B,17,3
2084,B,17,3
2085,B,17,4
2086,B,17,4
2087,B,17,4
2088,B,17,4
2089,B,17,4
2090,B,17,4
2091,B,17,4
2092,B,17,4
2093,B,17,4
2094,B,16,3
2095,B,16,3
2096,B,16,3
2097,B,16,3
2098,B,16,3
2099,B,16,3
2100,B,16,3
2101,B,16,3
2102,B,16,3
2103,B,16,3
2104,B,16,3
2105,B,16,3
2106,B,16,3
2107,B,16,3
2108,B,16,3
2109,B,16,3
2110,B,16,3
2111,B,16,3
2112,B,16,3
2113,B,16,3
2114,B,16,3
2115,B,16,3
2116,B,16,3
2117,B,16,3
2118,B,16,3
2119,B,16,3
2120,B,16,3
2121,B,16,3
2122,B,16,3
2123,B,16,3
2124,B,16,3
2125,B,16,3
2126,B,16,3
2127,B,16,3
2128,B,16,3
2129,B,16,3
2130,B,17,3
2131,B,17,3
2132,B,17,3
2133,B,17,4
2134,B,17,4
2135,B,17,4
2136,B,17,4
2137,B,17,4
2138,B,17,4
2139,B,17,4
2140,B,17,4
2141,B,17,4
2142,B,16,4
2143,B,16,4
2144,B,16,4
2145,B,16,4
2146,B,16,4
2147,B,16,4
2148,B,16,4
2149,B,16,4
2150,B,16,4
2151,B,16,4
2152,B,16,4
2153,B,16,4
2154,B,16,4
2155,B,16,4
2156,B,16,4
2157,B,16,4
2158,B,16,4
2159,B,16,4
2160,B,16,3
2161,B,16,3
2162,B,16,3
2163,B,16,3
2164,B,16,3
2165,B,16,3
2166,B,16,3
2167,B,16,3
2168,B,16,3
2169,B,16,3
2170,B,16,3
2171,B,16,3
2172,B,16,3
2173,B,16,3
2174,B,16,3
2175,B,16,3
2176,B,16,3
2177,B,16,3
2178,B,16,3
2179,B,16,3
2180,B,16,3
2181,B,16,3
2182,B,16,3
2183,B,16,3
2184,B,16,4
2185,B,16,4
2186,B,16,4
2187,B,16,4
2188,B,16,4
2189,B,16,4
2190,B,16,4
2191,B,16,4
2192,B,16,4
2193,B,16,4
2194,B,16,4
2195,B,16,4
2196,B,16,4
2197,B,16,4
2198,B,16,4
2199,B,16,4
2200,B,16,4
2201,B,16,4
2202,B,16,4
2203,B,16,4
2204,B,16,4
2205,B,16,4
2206,B,16,4
2207,B,16,4
2208,B,16,4
2209,B,16,4
2210,B,16,4
2211,B,16,4
2212,B,16,4
2213,B,16,4
2214,B,16,4
2215,B,16,4
2216,B,16,4
2217,B,16,4
2218,B,16,4
2219,B,16,4
2220,B,15,3
2221,B,15,3
2222,B,15,3
2223,B,15,3
2224,B,15,3
2225,B,15,3
2226,B,15,3
2227,B,15,3
2228,B,15,3
2229,B,15,3
2230,B,15,3
2231,B,15,3
2232,B,15,3
2233,B,15,3
2234,B,15,3
2235,B,15,3
2236,B,15,3
2237,B,15,3
2238,B,15,3
2239,B,15,3
2240,B,15,3
2241,B,15,3
2242,B,15,3
2243,B,15,3
2244,B,15,3
2245,B,15,3
2246,B,15,3
2247,B,15,3
2248,B,15,3
2249,B,15,3
2250,B,16,2
2251,B,16,2
2252,B,16,2
2253,B,16,2
2254,B,16,2
2255,B,16,2
2256,B,16,2
2257,B,16,2
2258,B,16,2
2259,B,16,2
2260,B,16,2
2261,B,16,2
2262,B,16,3
2263,B,16,3
2264,B,16,3
2265,B,16,3
2266,B,16,3
2267,B,16,3
2268,B,16,3
2269,B,16,3
2270,B,16,3
2271,B,16,3
2272,B,16,3
2273,B,16,3
2274,B,16,3
2275,B,16,3
2276,B,16,3
2277,B,16,3
2278,B,16,3
2279,B,16,3
2280,B,16,3
2281,B,16,3
2282,B,16,3
2283,B,16,3
2284,B,16,3
2285,B,16,3
2286,B,16,3
2287,B,16,3
2288,B,16,3
2289,B,16,3
2290,B,16,3
2291,B,16,3
2292,B,16,3
2293,B,16,3
2294,B,16,3
2295,B,16,3
2296,B,16,3
2297,B,16,3
2298,B,16,3
2299,B,16,3
2300,B,16,3
2301,B,16,3
2302,B,16,3
2303,B,16,3
2304,B,16,3
2305,B,16,3
2306,B,16,3
2307,B,16,3
2308,B,16,3
2309,B,16,3
2310,B,16,3
2311,B,16,3
2312,B,16,3
2313,B,16,3
2314,B,16,3
2315,B,16,3
2316,B,16,3
2317,B,16,3
2318,B,16,3
2319,B,16,3
2320,B,16,3
2321,B,16,3
2322,B,16,3
2323,B,16,3
2324,B,16,3
2325,B,16,3
2326,B,16,3
2327,B,16,3
2328,B,16,3
2329,B,16,3
2330,B,16,3
2331,B,16,3
2332,B,16,3
2333,B,16,3
2334,B,16,4
2335,B,16,4
2336,B,16,4
2337,B,16,4
2338,B,16,4
2339,B,16,4
2340,B,16,4
2341,B,16,4
2342,B,16,4
2343,B,16,4
2344,B,16,4
2345,B,16,4
2346,B,16,4
2347,B,16,4
2348,B,16,4
2349,B,16,4
2350,B,16,4
2351,B,16,4
2352,B,16,4
2353,B,16,4
2354,B,16,4
2355,B,16,4
2356,B,16,4
2357,B,16,4
2358,B,16,4
2359,B,16,4
2360,B,16,4
2361,B,16,4
2362,B,16,4
2363,B,16,4
2364,B,16,4
2365,B,16,4
2366,B,16,4
2367,B,16,4
2368,B,16,4
2369,B,16,4
2370,B,15,3
2371,B,15,3
2372,B,15,3
2373,B,15,3
2374,B,15,3
2375,B,15,3
2376,B,15,3
2377,B,15,3
2378,B,15,3
2379,B,15,3
2380,B,15,3
2381,B,15,3
2382,B,15,3
2383,B,15,3
2384,B,15,3
2385,B,15,3
2386,B,15,3
2387,B,15,3
2388,B,15,3
2389,B,15,3
2390,B,15,3
2391,B,15,3
2392,B,15,3
2393,B,15,3
2394,B,15,3
2395,B,15,3
2396,B,15,3
2397,B,15,3
2398,B,15,3
2399,B,15,3
2400,B,15,3
2401,B,15,3
2402,B,15,3
2403,B,15,3
2404,B,15,3
2405,B,15,3
2406,B,15,3
2407,B,15,3
2408,B,15,3
2409,B,15,3
2410,B,15,3
2411,B,15,3
2412,B,15,3
2413,B,15,3
2414,B,15,3
2415,B,15,3
2416,B,15,3
2417,B,15,3
2418,B,15,3
2419,B,15,3
2420,B,15,3
2421,B,15,3
2422,B,15,3
2423,B,15,3
2424,B,15,3
2425,B,15,3
2426,B,15,3
2427,B,15,3
2428,B,15,3
2429,B,15,3
2430,B,15,2
2431,B,15,2
2432,B,15,2
2433,B,15,2
2434,B,15,2
2435,B,15,2
2436,B,15,2
2437,B,15,2
2438,B,15,2
2439,B,15,2
2440,B,15,2
2441,B,15,2
2442,B,15,2
2443,B,15,2
2444,B,15,2
2445,B,15,2
2446,B,15,2
2447,B,15,2
2448,B,15,2
2449,B,15,2
2450,B,15,2
2451,B,15,2
2452,B,15,2
2453,B,15,2
2454,B,15,2
2455,B,15,2
2456,B,15,2
2457,B,15,2
2458,B,15,2
2459,B,15,2
2460,B,15,3
2461,B,15,3
2462,B,15,3
2463,B,15,3
2464,B,15,3
2465,B,15,3
2466,B,15,3
2467,B,15,3
2468,B,15,3
2469,B,15,3
2470,B,15,3
2471,B,15,3
2472,B,15,3
2473,B,15,3
2474,B,15,3
2475,B,15,3
2476,B,15,3
2477,B,15,3
2478,B,15,3
2479,B,15,3
2480,B,15,3
2481,B,15,3
2482,B,15,3
2483,B,15,3
2484,B,15,3
2485,B,15,3
2486,B,15,3
2487,B,15,3
2488,B,15,3
2489,B,15,3
2490,B,15,3
2491,B,15,3
2492,B,15,3
2493,B,15,3
2494,B,15,3
2495,B,15,3
2496,B,15,3
2497,B,15,3
2498,B,15,3
2499,B,15,3
2500,B,15,3
2501,B,15,3
2502,B,15,3
2503,B,15,3
2504,B,15,3
2505,B,15,3
2506,B,15,3
2507,B,15,3
2508,B,15,3
2509,B,15,3
2510,B,15,3
2511,B,15,3
2512,B,15,3
2513,B,15,3
2514,B,15,3
2515,B,15,3
2516,B,15,3
2517,B,15,3
2518,B,15,3
2519,B,15,3
2520,B,18,4
2521,B,18,4
2522,B,18,4
2523,B,17,3
2524,B,17,3
2525,B,17,3
2526,B,18,4
2527,B,18,4
2528,B,18,4
2529,B,17,3
2530,B,17,3
2531,B,17,3
2532,B,17,3
2533,B,17,3
2534,B,17,3
2535,B,17,3
2536,B,17,3
2537,B,17,3
2538,B,17,3
2539,B,17,3
2540,B,17,3
2541,B,17,3
2542,B,17,3
2543,B,17,3
2544,B,17,3
2545,B,17,3
2546,B,17,3
2547,B,17,3
2548,B,17,3
2549,B,17,3
2550,B,18,4
2551,B,18,4
2552,B,18,4
2553,B,17,3
2554,B,17,3
2555,B,17,3
2556,B,18,4
2557,B,18,4
2558,B,18,4
2559,B,17,4
2560,B,17,4
2561,B,17,4
2562,B,17,4
2563,B,17,4
2564,B,17,4
2565,B,17,4
2566,B,17,4
2567,B,17,4
2568,B,17,3
2569,B,17,3
2570,B,17,3
2571,B,17,4
2572,B,17,4
2573,B,17,4
2574,B,17,4
2575,B,17,4
2576,B,17,4
2577,B,17,4
2578,B,17,4
2579,B,17,4
2580,B,18,4
2581,B,18,4
2582,B,18,4
2583,B,17,3
2584,B,17,3
2585,B,17,3
2586,B,17,3
2587,B,17,3
2588,B,17,3
2589,B,17,3
2590,B,17,3
2591,B,17,3
2592,B,18,4
2593,B,18,4
2594,B,18,4
2595,B,17,4
2596,B,17,4
2597,B,17,4
2598,B,17,4
2599,B,17,4
2600,B,17,4
2601,B,17,4
2602,B,17,4
2603,B,17,4
2604,B,17,3
2605,B,17,3
2606,B,17,3
2607,B,17,4
2608,B,17,4
2609,B,17,4
2610,B,17,4
2611,B,17,4
2612,B,17,4
2613,B,17,4
2614,B,17,4
2615,B,17,4
2616,B,16,3
2617,B,16,3
2618,B,16,3
2619,B,16,3
2620,B,16,3
2621,B,16,3
2622,B,16,3
2623,B,16,3
2624,B,16,3
2625,B,16,3
2626,B,16,3
2627,B,16,3
2628,B,16,3
2629,B,16,3
2630,B,16,3
2631,B,16,3
2632,B,16,3
2633,B,16,3
2634,B,16,3
2635,B,16,3
2636,B,16,3
2637,B,16,3
2638,B,16,3
2639,B,16,3
2640,B,17,3
2641,B,17,3
2642,B,17,3
2643,B,17,3
2644,B,17,3
2645,B,17,3
2646,B,17,3
2647,B,17,3
2648,B,17,3
2649,B,17,3
2650,B,17,3
2651,B,17,3
2652,B,17,3
2653,B,17,3
2654,B,17,3
2655,B,17,4
2656,B,17,4
2657,B,17,4
2658,B,17,4
2659,B,17,4
2660,B,17,4
2661,B,17,4
2662,B,17,4
2663,B,17,4
2664,B,16,3
2665,B,16,3
2666,B,16,3
2667,B,16,3
2668,B,16,3
2669,B,16,3
2670,B,16,3
2671,B,16,3
2672,B,16,3
2673,B,16,3
2674,B,16,3
2675,B,16,3
2676,B,16,3
2677,B,16,3
2678,B,16,3
2679,B,16,3
2680,B,16,3
2681,B,16,3
2682,B,16,3
2683,B,16,3
2684,B,16,3
2685,B,16,3
2686,B,16,3
2687,B,16,3
2688,B,16,3
2689,B,16,3
2690,B,16,3
2691,B,16,3
2692,B,16,3
2693,B,16,3
2694,B,16,3
2695,B,16,3
2696,B,16,3
2697,B,16,3
2698,B,16,3
2699,B,16,3
2700,B,18,4
2701,B,18,4
2702,B,18,4
2703,B,17,3
2704,B,17,3
2705,B,17,3
2706,B,18,4
2707,B,18,4
2708,B,18,4
2709,B,17,4
2710,B,17,4
2711,B,17,4
2712,B,17,4
2713,B,17,4
2714,B,17,4
2715,B,17,4
2716,B,17,4
2717,B,17,4
2718,B,17,3
2719,B,17,3
2720,B,17,3
2721,B,17,4
2722,B,17,4
2723,B,17,4
2724,B,17,4
2725,B,17,4
2726,B,17,4
2727,B,17,4
2728,B,17,4
2729,B,17,4
2730,B,18,4
2731,B,18,4
2732,B,18,4
2733,B,17,4
2734,B,17,4
2735,B,17,4
2736,B,17,4
2737,B,17,4
2738,B,17,4
2739,B,17,4
2740,B,17,4
2741,B,17,4
2742,B,17,4
2743,B,17,4
2744,B,17,4
2745,B,17,5
2746,B,17,5
2747,B,17,5
2748,B,16,4
2749,B,16,4
2750,B,16,4
2751,B,16,4
2752,B,16,4
2753,B,16,4
2754,B,16,4
2755,B,16,4
2756,B,16,4
2757,B,16,4
2758,B,16,4
2759,B,16,4
2760,B,17,3
2761,B,17,3
2762,B,17,3
2763,B,17,4
2764,B,17,4
2765,B,17,4
2766,B,17,4
2767,B,17,4
2768,B,17,4
2769,B,17,4
2770,B,17,4
2771,B,17,4
2772,B,16,4
2773,B,16,4
2774,B,16,4
2775,B,16,4
2776,B,16,4
2777,B,16,4
2778,B,16,4
2779,B,16,4
2780,B,16,4
2781,B,16,4
2782,B,16,4
2783,B,16,4
2784,B,16,4
2785,B,16,4
2786,B,16,4
2787,B,16,4
2788,B,16,4
2789,B,16,4
2790,B,18,4
2791,B,18,4
2792,B,18,4
2793,B,17,3
2794,B,17,3
2795,B,17,3
2796,B,17,3
2797,B,17,3
2798,B,17,3
2799,B,17,3
2800,B,17,3
2801,B,17,3
2802,B,18,4
2803,B,18,4
2804,B,18,4
2805,B,17,4
2806,B,17,4
2807,B,17,4
2808,B,17,4
2809,B,17,4
2810,B,17,4
2811,B,17,4
2812,B,17,4
2813,B,17,4
2814,B,17,3
2815,B,17,3
2816,B,17,3
2817,B,17,4
2818,B,17,4
2819,B,17,4
2820,B,17,4
2821,B,17,4
2822,B,17,4
2823,B,17,4
2824,B,17,4
2825,B,17,4
2826,B,16,3
2827,B,16,3
2828,B,16,3
2829,B,16,3
2830,B,16,3
2831,B,16,3
2832,B,16,3
2833,B,16,3
2834,B,16,3
2835,B,16,3
2836,B,16,3
2837,B,16,3
2838,B,16,3
2839,B,16,3
2840,B,16,3
2841,B,16,3
2842,B,16,3
2843,B,16,3
2844,B,16,3
2845,B,16,3
2846,B,16,3
2847,B,16,3
2848,B,16,3
2849,B,16,3
2850,B,18,4
2851,B,18,4
2852,B,18,4
2853,B,17,4
2854,B,17,4
2855,B,17,4
2856,B,17,4
2857,B,17,4
2858,B,17,4
2859,B,17,4
2860,B,17,4
2861,B,17,4
2862,B,17,4
2863,B,17,4
2864,B,17,4
2865,B,17,5
2866,B,17,5
2867,B,17,5
2868,B,16,4
2869,B,16,4
2870,B,16,4
2871,B,16,4
2872,B,16,4
2873,B,16,4
2874,B,16,4
2875,B,16,4
2876,B,16,4
2877,B,16,4
2878,B,16,4
2879,B,16,4
2880,B,17,3
2881,B,17,3
2882,B,17,3
2883,B,17,4
2884,B,17,4
2885,B,17,4
2886,B,17,4
2887,B,17,4
2888,B,17,4
2889,B,17,4
2890,B,17,4
2891,B,17,4
2892,B,17,4
2893,B,17,4
2894,B,17,4
2895,B,17,5
2896,B,17,5
2897,B,17,5
2898,B,16,4
2899,B,16,4
2900,B,16,4
2901,B,16,4
2902,B,16,4
2903,B,16,4
2904,B,16,4
2905,B,16,4
2906,B,16,4
2907,B,16,4
2908,B,16,4
2909,B,16,4
2910,B,16,3
2911,B,16,3
2912,B,16,3
2913,B,16,3
2914,B,16,3
2915,B,16,3
2916,B,16,3
2917,B,16,3
2918,B,16,3
2919,B,16,3
2920,B,16,3
2921,B,16,3
2922,B,16,3
2923,B,16,3
2924,B,16,3
2925,B,16,3
2926,B,16,3
2927,B,16,3
2928,B,16,3
2929,B,16,3
2930,B,16,3
2931,B,16,3
2932,B,16,3
2933,B,16,3
2934,B,16,4
2935,B,16,4
2936,B,16,4
2937,B,16,4
2938,B,16,4
2939,B,16,4
2940,B,16,4
2941,B,16,4
2942,B,16,4
2943,B,16,4
2944,B,16,4
2945,B,16,4
2946,B,16,4
2947,B,16,4
2948,B,16,4
2949,B,16,4
2950,B,16,4
2951,B,16,4
2952,B,16,4
2953,B,16,4
2954,B,16,4
2955,B,16,4
2956,B,16,4
2957,B,16,4
2958,B,16,4
2959,B,16,4
2960,B,16,4
2961,B,16,4
2962,B,16,4
2963,B,16,4
2964,B,16,4
2965,B,16,4
2966,B,16,4
2967,B,16,4
2968,B,16,4
2969,B,16,4
2970,B,17,3
2971,B,17,3
2972,B,17,3
2973,B,17,3
2974,B,17,3
2975,B,17,3
2976,B,17,3
2977,B,17,3
2978,B,17,3
2979,B,17,3
2980,B,17,3
2981,B,17,3
2982,B,17,3
2983,B,17,3
2984,B,17,3
2985,B,17,4
2986,B,17,4
2987,B,17,4
2988,B,17,4
2989,B,17,4
2990,B,17,4
2991,B,17,4
2992,B,17,4
2993,B,17,4
2994,B,16,3
2995,B,16,3
2996,B,16,3
2997,B,16,3
2998,B,16,3
2999,B,16,3
3000,B,16,3
3001,B,16,3
3002,B,16,3
3003,B,16,3
3004,B,16,3
3005,B,16,3
3006,B,16,3
3007,B,16,3
3008,B,16,3
3009,B,16,3
3010,B,16,3
3011,B,16,3
3012,B,16,3
3013,B,16,3
3014,B,16,3
3015,B,16,3
3016,B,16,3
3017,B,16,3
3018,B,16,3
3019,B,16,3
3020,B,16,3
3021,B,16,3
3022,B,16,3
3023,B,16,3
3024,B,16,3
3025,B,16,3
3026,B,16,3
3027,B,16,3
3028,B,16,3
3029,B,16,3
3030,B,17,3
3031,B,17,3
3032,B,17,3
3033,B,17,4
3034,B,17,4
3035,B,17,4
3036,B,17,4
3037,B,17,4
3038,B,17,4
3039,B,17,4
3040,B,17,4
3041,B,17,4
3042,B,16,4
3043,B,16,4
3044,B,16,4
3045,B,16,4
3046,B,16,4
3047,B,16,4
3048,B,16,4
3049,B,16,4
3050,B,16,4
3051,B,16,4
3052,B,16,4
3053,B,16,4
3054,B,16,4
3055,B,16,4
3056,B,16,4
3057,B,16,4
3058,B,16,4
3059,B,16,4
3060,B,16,3
3061,B,16,3
3062,B,16,3
3063,B,16,3
3064,B,16,3
3065,B,16,3
3066,B,16,3
3067,B,16,3
3068,B,16,3
3069,B,16,3
3070,B,16,3
3071,B,16,3
3072,B,16,3
3073,B,16,3
3074,B,16,3
3075,B,16,3
3076,B,16,3
3077,B,16,3
3078,B,16,3
3079,B,16,3
3080,B,16,3
3081,B,16,3
3082,B,16,3
3083,B,16,3
3084,B,16,4
3085,B,16,4
3086,B,16,4
3087,B,16,4
3088,B,16,4
3089,B,16,4
3090,B,16,4
3091,B,16,4
3092,B,16,4
3093,B,16,4
3094,B,16,4
3095,B,16,4
3096,B,16,4
3097,B,16,4
3098,B,16,4
3099,B,16,4
3100,B,16,4
3101,B,16,4
3102,B,16,4
3103,B,16,4
3104,B,16,4
3105,B,16,4
3106,B,16,4
3107,B,16,4
3108,B,16,4
3109,B,16,4
3110,B,16,4
3111,B,16,4
3112,B,16,4
3113,B,16,4
3114,B,16,4
3115,B,16,4
3116,B,16,4
3117,B,16,4
3118,B,16,4
3119,B,16,4
3120,B,15,3
3121,B,15,3
3122,B,15,3
3123,B,15,3
3124,B,15,3
3125,B,15,3
3126,B,15,3
3127,B,15,3
3128,B,15,3
3129,B,15,3
3130,B,15,3
3131,B,15,3
3132,B,15,3
3133,B,15,3
3134,B,15,3
3135,B,15,3
3136,B,15,3
3137,B,15,3
3138,B,15,3
3139,B,15,3
3140,B,15,3
3141,B,15,3
3142,B,15,3
3143,B,15,3
3144,B,15,3
3145,B,15,3
3146,B,15,3
3147,B,15,3
3148,B,15,3
3149,B,15,3
3150,B,18,4
3151,B,18,4
3152,B,18,4
3153,B,17,3
3154,B,17,3
3155,B,17,3
3156,B,18,4
3157,B,18,4
3158,B,18,4
3159,B,17,4
3160,B,17,4
3161,B,17,4
3162,B,17,4
3163,B,17,4
3164,B,17,4
3165,B,17,4
3166,B,17,4
3167,B,17,4
3168,B,17,3
3169,B,17,3
3170,B,17,3
3171,B,17,4
3172,B,17,4
3173,B,17,4
3174,B,17,4
3175,B,17,4
3176,B,17,4
3177,B,17,4
3178,B,17,4
3179,B,17,4
3180,B,18,4
3181,B,18,4
3182,B,18,4
3183,B,17,4
3184,B,17,4
3185,B,17,4
3186,B,17,4
3187,B,17,4
3188,B,17,4
3189,B,17,4
3190,B,17,4
3191,B,17,4
3192,B,17,4
3193,B,17,4
3194,B,17,4
3195,B,17,5
3196,B,17,5
3197,B,17,5
3198,B,16,4
3199,B,16,4
3200,B,16,4
3201,B,16,4
3202,B,16,4
3203,B,16,4
3204,B,16,4
3205,B,16,4
3206,B,16,4
3207,B,16,4
3208,B,16,4
3209,B,16,4
3210,B,17,3
3211,B,17,3
